https://www.ctcrash.uconn.edu/QueryTool2.action?qid=180309
"CrashId","VehicleId","Vehicle Unit Type","Vehicle Unit Type Text Format","Number of Occupants in Vehicle","Make","Vehicle Model Year","Vehicle Model Year Text Format","Model","Vehicle Color","Direction of Travel Before Crash","Direction of Travel Before Crash Text Format","Direction is Unknown","Most Harmful Event","Most Harmful Event Text Format","Vehicle Maneuver/Action","Vehicle Maneuver/Action Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Posted/Statutory Speed Limit","Towed Status","Towed Status Text Format","Trafficway Description","Trafficway Description Text Format","Total Lanes In Roadway","Roadway Alignment","Roadway Alignment Text Format","Roadway Grade","Roadway Grade Text Format","Initial Contact Point","Initial Contact Point Text Format","Extent of Damage","Extent of Damage Text Format","Body Type","Body Type Text Format","Vehicle Action","Vehicle Action Text Format","Contributing Circumstances of Vehicle","Contributing Circumstances of Vehicle Text Format","VIN","Traffic Control Device Type","Traffic Control Device Type Text Format","Traffic Control Device Functional?","Traffic Control Device Functional? Text Format","Sequence of Events 1","Sequence of Events 1 Text Format","Sequence of Events 2","Sequence of Events 2 Text Format","Sequence of Events 3","Sequence of Events 3 Text Format","Sequence of Events 4","Sequence of Events 4 Text Format","Special Function Of Vehicle In Operation","Special Function Of Vehicle In Operation Text Format","Emergency Vehicle Use","Emergency Vehicle Use Text Format","Were Hazardous Materials Released","Were Hazardous Materials Released Text Format","Owner City","Owner State","Owner Country","Owner Postal Code","Owner Information Same As Driver","Hit And Run Status","Towed To","Was Serial Number Missing/Removed","Bike Lanes/Sharrows Present","Name Of Roadway On Which Vehicle Was Traveling","Vehicle Was Not On Roadway","Motor Vehicle Registration State","Motor Vehicle Registration Was Invalid","Motor Vehicle Registration Plate Was Missing","Bus Use","Name Of Issuing Insurance Company","US DOT Number","Carrier Name","Carrier City","Carrier State","Carrier Country","Carrier Postal Code","Carrier Type","Carrier Type Text Format","Power Unit Owner Information Same As Carrier","Power Unit Owner City","Power Unit Owner State","Power Unit Owner Country","Power Unit Owner Postal Code","Gross Vehicle Weight Rating","Gross Vehicle Weight Rating Text Format","Vehicle Configuration","Vehicle Configuration Text Format","Cargo Body Type","Cargo Body Type Text Format","Insurance Expiration Date","Hazardous Materials Placard Display","Hazardous Materials Placard Display Text Format","Hazardou sMaterials Placard Number","Hazardou sMaterials Placard Class Number"
"932713","1","1","Vehicle in Operation","2","Nissan","2013","2013","Rogue S/sv","Black","E","Eastbound","false","18","Pedalcycle/Pedalcyclist","1","Straight Ahead","0","None","88","Not Applicable","30","3","Not Towed","88","Not Applicable","1","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","1","Straight Ahead","0","None","JN8AS5MV1DW602446","1","No Control Device","88","Not Applicable","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Norwalk","CT","","06850","","false","","false","false","Main Ave","true","CT","false","false","1","State Farm","","","","","","","","","","","","","","","","","","","","2022-06-02","","","",""
"937567","1","1","Vehicle in Operation","1","Chevrolet","2014","2014","Traverse 2lt","Gray","","","true","17","Pedestrian","3","Backing","0","None","88","Not Applicable","88","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","6","Sector 6 (South) in the 12-point Clock Diagram","1","No Damage","2","(Sport) Utility Vehicle","3","Backing","0","None","1GNKRHKD2EJ282129","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","North Haven","CT","","06473","","false","","false","false","Parking lot","true","CT","false","false","1","New Jersey Manufacturers Insurance Company","","","","","","","","","","","","","","","","","","","","2023-03-31","","","",""
"938577","1","1","Vehicle in Operation","3","Unknown","","","UNKNOWN","Turquoise","W","Westbound","false","17","Pedestrian","7","Turning Left","0","None","88","Not Applicable","88","3","Not Towed","1","Two-Way, Not Divided","5","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","99","Unknown","1","Passenger Car","7","Turning Left","0","None","UNKNOWN","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","UnitedStates","","","true","","false","false","I-95 southbound on ramp","false","CT","false","false","1","Unknown","","","","","","","","","","","","","","","","","","","","","","","",""
"939324","1","1","Vehicle in Operation","2","Toyo","1998","1998","Camry Ce","Gry      ","","","true","40","Tree (standing)","97","Other","0","None","88","Not Applicable","1","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","4","Downhill","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","97","Other","0","None","4T1BG22K8WU325166   ","1","No Control Device","88","Not Applicable","8","Ran Off Roadway Right","17","Pedestrian","40","Tree (standing)","26","Other Non-Fixed Object","1","No Special Function","88","Not applicable","","","Norwalk","CT","UnitedStates","","","true","Intune Autobody ","false","false","Couch St","true","CT","false","false","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"939326","2","1","Vehicle in Operation","1","","","","Giant","Purple","N","Northbound","false","18","Pedalcycle/Pedalcyclist","1","Straight Ahead","0","None","88","Not Applicable","1","","","3","Two-Way, Divided, Unprotected (Painted > 4 Feet) Median","2","1","Straight","1","Level","9","Sector 9 (West) in the 12-point Clock Diagram","1","No Damage","","","1","Straight Ahead","0","None","","1","No Control Device","88","Not Applicable","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","false","","false","false","Main street","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"939326","1","1","Vehicle in Operation","1","Nissan","2020","2020","Rogue S","Gray","W","Westbound","false","18","Pedalcycle/Pedalcyclist","10","Entering Traffic Lane","0","None","88","Not Applicable","1","3","Not Towed","3","Two-Way, Divided, Unprotected (Painted > 4 Feet) Median","2","1","Straight","5","Sag (bottom)","12","Sector 12 (North) in the 12-point Clock Diagram","1","No Damage","2","(Sport) Utility Vehicle","10","Entering Traffic Lane","0","None","KNMAT2MV2LP533900","6","Stop Sign","2","Yes","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Irving","TX","","75063","","false","","false","false","Godfrey Street","false","CT","false","false","1","Quincy Mutual Fire Insurance Company","","","","","","","","","","","","","","","","","","","","2022-07-21","","","",""
"941123","1","1","Vehicle in Operation","1","TOYT","","","CAM","White","E","Eastbound","false","17","Pedestrian","99","Unknown","99","Unknown","88","Not Applicable","1","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","99","Unknown","99","Unknown","99","Unknown","99","Unknown","99","Unknown","","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","","true","","false","false","Marshall Street","false","CT","false","false","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"944287","1","1","Vehicle in Operation","1","CHEV","2018","2018","Tahoe","Black","E","Eastbound","false","1","Overturn/Rollover","4","Changing Lanes","0","None","88","Not Applicable","30","1","Towed Due to Disabling Damage","2","Two-Way, Not Divided, With a Continuous Left Turn Lane","5","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","4","Disabling Damage","2","(Sport) Utility Vehicle","4","Changing Lanes","0","None","1GNSKCKJ0JR183365   ","3","Traffic Control Signal","2","Yes","22","Motor Vehicle In Motion","33","Curb","1","Overturn/Rollover","17","Pedestrian","1","No Special Function","88","Not applicable","","","New Canaan","CT","","06840","","false","CON DPW Garage (by Parkway Auto Body)","false","false","Connecticut Avenue","false","CT","false","false","1","Safeco Insurance","","","","","","","","","","","","","","","","","","","","2022-09-13","","","",""
"944287","2","1","Vehicle in Operation","1","Subaru","2018","2018","Crosstrek","Gray","E","Eastbound","false","22","Motor Vehicle In Motion","6","Turning Right","0","None","88","Not Applicable","30","1","Towed Due to Disabling Damage","2","Two-Way, Not Divided, With a Continuous Left Turn Lane","5","1","Straight","1","Level","7","Sector 7 (South by SouthWest) in the 12-point Clock Diagram","4","Disabling Damage","2","(Sport) Utility Vehicle","6","Turning Right","0","None","JF2GTAMC2J8306766","3","Traffic Control Signal","2","Yes","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Norwalk","CT","","06854","","false","Parkway Auto Body","false","false","Connecticut Avenue","false","CT","false","false","1","The Cincinnati Casualty Company","","","","","","","","","","","","","","","","","","","","2022-06-21","","","",""
"944891","2","1","Vehicle in Operation","1","STANDARD BI","","","","","N","Northbound","false","88","Not Applicable","7","Turning Left","97","Other","97","Other","88","","","3","Two-Way, Divided, Unprotected (Painted > 4 Feet) Median","2","1","Straight","1","Level","10","Sector 10 (NorthWest) in the 12-point Clock Diagram","1","No Damage","","","7","Turning Left","97","Other","N/A","1","No Control Device","88","Not Applicable","19","Other Non-motorist","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","false","","false","false","STRAWBERRY HILL AVENUE","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"944891","1","1","Vehicle in Operation","1","Toyota","2007","2007","Camry Ce/le/xle/se","Blue","N","Northbound","false","18","Pedalcycle/Pedalcyclist","1","Straight Ahead","0","None","88","Not Applicable","88","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","2","Sector 2 (NorthEast) in the 12-point Clock Diagram","2","Minor Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","4T1BE46K87U146462","1","No Control Device","88","Not Applicable","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Bethany","CT","","06524","","false","","false","false","STRAWBERRY HILL AVENUE","false","CT","false","false","1","Progressive Casualty Insurance","","","","","","","","","","","","","","","","","","","","2022-08-15","","","",""
"944898","1","1","Vehicle in Operation","1","TESLA MOTORS","2018","2018","TS","GRAY","S","Southbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","1","3","Not Towed","1","Two-Way, Not Divided","1","1","Straight","1","Level","10","Sector 10 (NorthWest) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","1","Straight Ahead","0","None","5YJSA1E25JF298151","6","Stop Sign","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","New York","","UnitedStates","","","false","","false","false","Day Street","false","NY","false","false","1","Geico","","","","","","","","","","","","","","","","","","","","2022-06-26","","","",""
"950945","2","1","Vehicle in Operation","1","PEUG","","","","Blue","W","Westbound","false","18","Pedalcycle/Pedalcyclist","1","Straight Ahead","0","None","88","Not Applicable","35","","","1","Two-Way, Not Divided","2","1","Straight","1","Level","3","Sector 3 (East) in the 12-point Clock Diagram","4","Disabling Damage","","","1","Straight Ahead","0","None","","1","No Control Device","88","Not Applicable","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","false","","false","false","East Avenue","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"950945","1","1","Vehicle in Operation","1","CADI","2020","2020","ct6","White","N","Northbound","false","18","Pedalcycle/Pedalcyclist","1","Straight Ahead","0","None","88","Not Applicable","35","3","Not Towed","1","Two-Way, Not Divided","1","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","1","Straight Ahead","0","None","1G6KE5RS4LU101411","1","No Control Device","88","Not Applicable","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","bridgeport","CT","UnitedStates","","","false","","false","false","East Avenue","true","CT","false","false","1","Geico","","","","","","","","","","","","","","","","","","","","2022-08-11","","","",""
"953558","2","1","Vehicle in Operation","1","","","","unk","Gray","W","Westbound","false","22","Motor Vehicle In Motion","7","Turning Left","0","None","0","None","1","","","1","Two-Way, Not Divided","2","1","Straight","1","Level","99","Unknown","99","Unknown","","","7","Turning Left","0","None","unknown","6","Stop Sign","2","Yes","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","false","","false","false","Fillow St","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"953558","1","1","Vehicle in Operation","1","CHEV","2017","2017","Malibu L","Blue","N","Northbound","false","18","Pedalcycle/Pedalcyclist","1","Straight Ahead","0","None","88","Not Applicable","1","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","2","Sector 2 (NorthEast) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","1","Straight Ahead","0","None","1G1ZB5ST0HF140217   ","6","Stop Sign","2","Yes","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Stamford       ","CT","","06902","","false","","false","false","Fox Run Rd","false","CT","false","false","1","Geico","","","","","","","","","","","","","","","","","","","","2022-06-20","","","",""
"953560","1","1","Vehicle in Operation","1","unknown","","","unknown","","W","Westbound","false","22","Motor Vehicle In Motion","97","Other","0","None","88","Not Applicable","1","","","1","Two-Way, Not Divided","3","1","Straight","1","Level","3","Sector 3 (East) in the 12-point Clock Diagram","2","Minor Damage","","","97","Other","0","None","UNKNOWN","3","Traffic Control Signal","2","Yes","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","false","","false","false","Connecticut Ave","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"953560","2","1","Vehicle in Operation","1","Gmc","2018","2018","Yukon De","Silver","E","Eastbound","false","18","Pedalcycle/Pedalcyclist","1","Straight Ahead","0","None","88","Not Applicable","1","3","Not Towed","1","Two-Way, Not Divided","3","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","1GKS2CKJ2JR310288   ","3","Traffic Control Signal","2","Yes","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Wilton         ","CT","","06897","","false","","false","false","Conecticut Ave","false","CT","false","false","1","Covenant Ins Co","","","","","","","","","","","","","","","","","","","","2022-06-30","","","",""
"953746","1","1","Vehicle in Operation","1","Chry","2005","2005","Pt Cruis","Blu      ","N","Northbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","1","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","1","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","3C3AY75S25T344315   ","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Norwalk","CT","","06851","","false","IN TUNE TOWING","false","false","MAIN ST","false","CT","false","false","1","Geico","","","","","","","","","","","","","","","","","","","","2022-08-20","","","",""
"955851","1","1","Vehicle in Operation","1","KIA","2019","2019","Forte Gt Line","Red","N","Northbound","false","17","Pedestrian","3","Backing","0","None","88","Not Applicable","1","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","6","Sector 6 (South) in the 12-point Clock Diagram","1","No Damage","1","Passenger Car","3","Backing","0","None","3KPF34AD0KE026070","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Atlanta","GA","","30339","","false","","false","false","West Ave","true","CT","false","false","1","Progressive","","","","","","","","","","","","","","","","","","","","2022-10-04","","","",""
