https://www.ctcrash.uconn.edu/QueryTool2.action?qid=180309
"CrashId","Fatal Case Status","Fatal Case Status Text Format","CrashId","CrashId","Latitude","Longitude","DOT Case Number","Town Name","Town Number","Town Number","Town Number Text Format","Date Of Crash","Year","Month","Month Text Format","Day","Day of the Week","Day of the Week Text Format","Time of Crash","Hour of the Day","Case Identifier","Crash Severity","Crash Severity Text Format","Most Severe Injury","Most Severe Injury Text Format","Number Of Motor Vehicles","Number Of Non-Motorist","Number Of Witnesses","Route Class","Route Class Text Format","Milemarker","Road Number","Road Description","Roadway Name","Intersecting Roadway Name","Landmark Description","Distance From Nearest Landmark","Unit Of Measure From Nearest Landmark","Direction From Nearest Landmark","Latitude","Longitude","First Harmful Event","First Harmful Event Text Format","Manner of Crash / Collision Impact","Manner of Crash / Collision Impact Text Format","Location of First Harmful Event","Location of First Harmful Event Text Format","Weather Condition","Weather Condition Text Format","Weather 2","Weather 2 Text Format","Light Condition","Light Condition Text Format","Road Surface Condition","Road Surface Condition Text Format","Contributing Circumstances, Environment","Contributing Circumstances, Environment Text Format","Environment 2","Environment 2 Text Format","Environment 3","Environment 3 Text Format","Contributing Circumstances, Road","Contributing Circumstances, Road Text Format","Road 2","Road 2 Text Format","Road 3","Road 3 Text Format","Crash Specific Location","Crash Specific Location Text Format","Type of Intersection","Type of Intersection Text Format","School Bus Related","School Bus Related Text Format","Work Zone Related","Work Zone Related Text Format","Location Of Crash Relative To Work Zone","Location Of Crash Relative To Work Zone Text Format","Type of Work Zone","Type of Work Zone Text Format","Worker Presence","Worker Presence Text Format","Law Enforcement Presence","Law Enforcement Presence Text Format","Were Vehicles Moved Prior To Police Arrival","Trafficway Ownership","Trafficway Ownership Text Format","Trafficway Class","Trafficway Class Text Format","Police Agency","Police Agency Text Format","Badge Number","Approval Date","Police Case Status","Police Case Status Text Format","Crash Report Submission Date","Related Case Identifiers","No. of Through Lanes (Log Dir.)","Average Daily Traffic","Functional Classification","Functional Classification Text Format","Rural or Urban","Rural or Urban Text Format"
"938577","1","Complete","938577","938577","41.10897000","-73.40662000","3435724","Norwalk","103","103","Norwalk","2022-04-29","2022","4","April","29","6","Friday","20:50:00","20","2200016008","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","1","Interstate","0.14","95","95-S-53","95-S-53","EAST AV NO 1","","","","","41.10897000","-73.40662000","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","8","Five-Point, or More","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","B025","2022-05-30 23:01:49.0","C","Closed","2022-05-30 23:05:47.0","","1","7700","1","INTERSTATE - NEW HPMS","2","Urban"
"939324","1","Complete","939324","939324","41.10026000","-73.42541000","3436471","Norwalk","103","103","Norwalk","2022-05-26","2022","5","May","26","5","Thursday","11:48:00","11","2200019830","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","4","Local","0.13","193","COUCH ST","COUCH ST","","Bayview Avenue ","42.0","Feet","W","41.10026000","-73.42541000","9","Pedestrian","88","Not Applicable","97","Other","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","97","Other","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","2","Trafficway, Not on Road","CT0010300","Norwalk PD","N006","2022-06-02 00:11:00.0","O","Open","2022-06-02 00:15:02.0","","2","3045","7","LOCAL - NEW HPMS","2","Urban"
"939326","1","Complete","939326","939326","41.12257200","-73.41525300","3436473","Norwalk","103","103","Norwalk","2022-05-29","2022","5","May","29","1","Sunday","11:47:00","11","2200020270","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","3","State","0.11","123","123-N","123-N","GODFREY ST","","","","","41.12257200","-73.41525300","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","97","Other","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","M046","2022-06-02 01:03:05.0","C","Closed","2022-06-02 01:05:23.0","","2","12600","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"941123","1","Complete","941123","941123","41.10112288","-73.41690412","3438270","Norwalk","103","103","Norwalk","2022-04-03","2022","4","April","3","1","Sunday","19:46:00","19","2200012077","O","Property Damage Only","O","No Apparent Injury (O)","1","1","0","4","Local","0.12","0535","MARSHALL ST","MARSHALL ST","NORTH WATER ST","","","","","41.10112288","-73.41690412","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","N003","2022-06-07 23:15:19.0","C","Closed","2022-06-07 23:24:09.0","","2","5312","7","LOCAL - NEW HPMS","2","Urban"
"944287","1","Complete","944287","944287","41.10612649","-73.42612382","3441431","Norwalk","103","103","Norwalk","2022-06-13","2022","6","June","13","2","Monday","16:23:00","16","2200022433","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","2","3","0","2","USRoute","14.67","1","1-N","1-N","CLINTON AV","","","","","41.10612649","-73.42612382","14","Motor Vehicle in Operation","1","Front to rear","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","8","Work Zone (construction / maintenance / utility)","0","None","88","Not Applicable","3","Intersection-Related","2","Four-Way Intersection","1","No","2","Yes","3","Transition Area","2","Lane Shift / Crossover","2","Yes","2","Yes","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","W023","2022-06-19 06:45:48.0","O","Open","2022-06-19 06:46:45.0","","4","18300","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"944891","1","Complete","944891","944891","41.11007500","-73.39841000","3442035","Norwalk","103","103","Norwalk","2022-05-18","2022","5","May","18","4","Wednesday","17:50:00","17","2200018715","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","4","Local","0.42","832","STRAWBERRY HILL AV","STRAWBERRY HILL AV","ROXBURY RD","","","","","41.11007500","-73.39841000","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","S042","2022-06-20 21:44:17.0","C","Closed","2022-06-20 21:52:02.0","","2","9300","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"944898","1","Complete","944898","944898","41.09522900","-73.41701000","3442042","Norwalk","103","103","Norwalk","2022-06-09","2022","6","June","9","5","Thursday","19:56:00","19","2200021904","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","2","4","Local","0.11","0700","RAYMOND ST","RAYMOND ST","DAY ST","","","","","41.09522900","-73.41701000","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","A017","2022-06-20 21:40:43.0","C","Closed","2022-06-20 21:41:46.0","","2","800","7","LOCAL - NEW HPMS","2","Urban"
"950945","1","Complete","950945","950945","41.10658600","-73.40523400","3448085","Norwalk","103","103","Norwalk","2022-04-20","2022","4","April","20","4","Wednesday","12:41:00","12","2200014687","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","4","Local","1.05","251","EAST AV NO 1","EAST AV NO 1","","Myrtle Street","150.0","Feet","N","41.10658600","-73.40523400","10","Pedalcycle/Pedalcyclist","88","Not Applicable","97","Other","1","Clear","88","Not Applicable","1","Daylight","1","Dry","2","Visual Obstruction(s)","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","8","Driveway Access","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","2","Private Road","3","Non-trafficway","CT0010300","Norwalk PD","M042","2022-07-11 12:47:17.0","C","Closed","2022-07-11 12:50:31.0","","4","15600","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"953558","1","Complete","953558","953558","41.11637000","-73.45203000","3450698","Norwalk","103","103","Norwalk","2022-06-11","2022","6","June","11","7","Saturday","08:37:00","8","2200022121","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","4","Local","0.74","0311","FOX RUN RD","FOX RUN RD","FILLOW ST","","","","","41.11637000","-73.45203000","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","A014","2022-07-20 11:00:36.0","C","Closed","2022-07-20 11:07:20.0","","2","8500","5","MAJOR COLLECTOR - NEW HPMS","2","Urban"
"953560","1","Complete","953560","953560","41.09859000","-73.44369000","3450700","Norwalk","103","103","Norwalk","2022-06-11","2022","6","June","11","7","Saturday","12:09:00","12","2200022145","O","Property Damage Only","O","No Apparent Injury (O)","1","1","0","","","","","","500 Connecticut Ave","","Rampart Rd","300.0","Feet","S","41.09859000","-73.44369000","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","17","Other Location Not Listed Above Within an Interchange Area (median, shoulder and roadside)","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","2","Private Road","3","Non-trafficway","CT0010300","Norwalk PD","A014","2022-07-20 11:00:07.0","C","Closed","2022-07-20 11:07:22.0","","","","","","",""
"953746","1","Complete","953746","953746","41.12529000","-73.41844000","3450886","Norwalk","103","103","Norwalk","2022-07-19","2022","7","July","19","3","Tuesday","17:44:00","17","2200027422","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","2","3","State","0.37","123","123-N","123-N","","HARRIET ST","25.0","Feet","S","41.12529000","-73.41844000","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","A017","2022-07-20 21:20:49.0","O","Open","2022-07-20 21:21:11.0","","2","10400","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"955851","1","Complete","955851","955851","41.11600000","-73.41430000","3452991","Norwalk","103","103","Norwalk","2022-07-04","2022","7","July","4","2","Monday","19:00:00","19","2200025425","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","","","","","","WEST AV","","West Ave","50.0","Feet","E","41.11600000","-73.41430000","9","Pedestrian","88","Not Applicable","7","In Parking Lane or Zone","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","17","Other Location Not Listed Above Within an Interchange Area (median, shoulder and roadside)","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","2","Private Road","4","Parking Lot","CT0010300","Norwalk PD","B032","2022-07-26 00:41:49.0","C","Closed","2022-07-26 00:46:49.0","","","","","","",""
"956229","1","Complete","956229","956229","41.09737000","-73.41605000","3453369","Norwalk","103","103","Norwalk","2022-07-04","2022","7","July","4","2","Monday","22:11:00","22","2200025405","O","Property Damage Only","O","No Apparent Injury (O)","1","1","0","4","Local","0.37","0910","WATER ST RT 136","WATER ST RT 136","ELIZABETH ST","","","","","41.09737000","-73.41605000","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","P025","2022-07-27 08:49:46.0","C","Closed","2022-07-27 08:56:50.0","","2","14400","5","MAJOR COLLECTOR - NEW HPMS","2","Urban"
"958078","1","Complete","958078","958078","41.11423800","-73.41526200","3455218","Norwalk","103","103","Norwalk","2022-07-30","2022","7","July","30","7","Saturday","20:58:00","20","2200028949","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","4","Local","0.92","0919","WEST AV","WEST AV","","Elm St","100.0","Feet","N","41.11423800","-73.41526200","18","Other Non-Fixed Object","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","5","Dark-Not Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","88","Not Applicable","4","Parking Lot","CT0010300","Norwalk PD","H024","2022-08-02 18:09:33.0","C","Closed","2022-08-02 18:17:04.0","","","","","","",""
"960067","1","Complete","960067","960067","41.09787600","-73.40094500","3457207","Norwalk","103","103","Norwalk","2022-07-31","2022","7","July","31","1","Sunday","20:13:00","20","2200029077","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","4","Local","0.04","770","SECOND ST","SECOND ST","","gregory","100.0","Feet","W","41.09787600","-73.40094500","14","Motor Vehicle in Operation","3","Angle","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","V011","2022-08-08 20:45:03.0","C","Closed","2022-08-08 20:45:40.0","","2","656","7","LOCAL - NEW HPMS","2","Urban"
"960425","1","Complete","960425","960425","41.10416000","-73.42719000","3457565","Norwalk","103","103","Norwalk","2022-08-09","2022","8","August","9","3","Tuesday","18:39:00","18","2200030334","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","4","Local","0.23","0143","CEDAR ST","CEDAR ST","","Elmwood Ave","20.0","Feet","W","41.10416000","-73.42719000","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","L023","2022-08-10 00:03:42.0","O","Open","2022-08-10 00:05:35.0","","2","2500","7","LOCAL - NEW HPMS","2","Urban"
"961200","1","Complete","961200","961200","41.11938100","-73.41274500","3458340","Norwalk","103","103","Norwalk","2022-07-28","2022","7","July","28","5","Thursday","11:48:00","11","2200028603","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","4","Local","0.08","0526","MAIN ST","MAIN ST","BURNELL BLVD","","","","","41.11938100","-73.41274500","8","Other Non-Collision","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","C034","2022-08-12 14:58:06.0","C","Closed","2022-08-12 15:03:21.0","","2","7000","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"961415","1","Complete","961415","961415","41.10612000","-73.41971000","3458555","Norwalk","103","103","Norwalk","2022-08-05","2022","8","August","5","6","Friday","21:04:00","21","2200029788","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","2","USRoute","0.55","7","7-S-1","7-S-1","West Ave","","","","","41.10612000","-73.41971000","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","N003","2022-08-13 22:26:37.0","C","Closed","2022-08-13 22:29:01.0","","","4600","2","PRIN ART-OTHER FREEWAYS & EXPRESSWAYS - NEW HPMS","2","Urban"
"961740","1","Complete","961740","961740","41.12141000","-73.39718000","3458880","Norwalk","103","103","Norwalk","2022-07-04","2022","7","July","4","2","Monday","12:59:00","12","2200025322","O","Property Damage Only","O","No Apparent Injury (O)","1","1","0","4","Local","0.28","0906","WALTER AV","WALTER AV","","Walter Avenue","1.0","Feet","N","41.12141000","-73.39718000","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","99","Unknown","CT0010300","Norwalk PD","L026","2022-08-15 09:14:03.0","C","Closed","2022-08-15 09:18:00.0","","2","2842","7","LOCAL - NEW HPMS","2","Urban"
